name,strunz,id,formula,elements,hyperlink,comments,shift
Pyrope_green XIII siezd tube,9.AD.25,362,Mg3Al2(SiO4)3,Mg Al Si O,[Mindat](http://www.mindat.org/search.php?name=Pyrope),,
Quartz_Cacholong,4.DA.05,100,SiO2,Si O,[Mindat](http://www.mindat.org/search.php?name=Quartz),,
Quartz_Morion Radomskaya in association with topaz,4.DA.05,130,SiO2,Si O,[Mindat](http://www.mindat.org/search.php?name=Quartz),,
Agate_Urengoy,,133,,,,,
Quartz_in association with carletonite c1,4.DA.05,21,SiO2,Si O,[Mindat](http://www.mindat.org/search.php?name=Quartz),,
Quartz_in association with zeolite inrtu 2021,4.DA.05,346,SiO2,Si O,[Mindat](http://www.mindat.org/search.php?name=Quartz),,
Quartz_,4.DA.05,363,SiO2,Si O,[Mindat](http://www.mindat.org/search.php?name=Quartz),,
Quartz_Stepchenko Patom,4.DA.05,365,SiO2,Si O,[Mindat](http://www.mindat.org/search.php?name=Quartz),,
Quartz_vlasyuk,4.DA.05,366,SiO2,Si O,[Mindat](http://www.mindat.org/search.php?name=Quartz),,
Quartz_Ametist Valdykin 2015,4.DA.05,367,SiO2,Si O,[Mindat](http://www.mindat.org/search.php?name=Quartz),,
Quartz_Milky Bural Sardyk,4.DA.05,368,SiO2,Si O,[Mindat](http://www.mindat.org/search.php?name=Quartz),,
Quartz_Ametist Korhunovskoe,4.DA.05,369,SiO2,Si O,[Mindat](http://www.mindat.org/search.php?name=Quartz),,
Quartz_INRTU cleaned yellow,4.DA.05,370,SiO2,Si O,[Mindat](http://www.mindat.org/search.php?name=Quartz),,
Quartz_Zhadeite D'Agostiny,4.DA.05,371,SiO2,Si O,[Mindat](http://www.mindat.org/search.php?name=Quartz),,
Quartz_Brazil,4.DA.05,372,SiO2,Si O,[Mindat](http://www.mindat.org/search.php?name=Quartz),,
Quartz_Zabaikalie,4.DA.05,373,SiO2,Si O,[Mindat](http://www.mindat.org/search.php?name=Quartz),,
Quartz_Morion Radomskaya 2019,4.DA.05,374,SiO2,Si O,[Mindat](http://www.mindat.org/search.php?name=Quartz),,
Quartz_pink Radomskaya,4.DA.05,377,SiO2,Si O,[Mindat](http://www.mindat.org/search.php?name=Quartz),,
Quartz_Morion Vladykin 2023,4.DA.05,378,SiO2,Si O,[Mindat](http://www.mindat.org/search.php?name=Quartz),,
Quartz_Polar Ural Medvedev 2017,4.DA.05,379,SiO2,Si O,[Mindat](http://www.mindat.org/search.php?name=Quartz),,
Quartz_Rauchtopaz Bunaeva,4.DA.05,380,SiO2,Si O,[Mindat](http://www.mindat.org/search.php?name=Quartz),,
Quartz_Rauchtopaz,4.DA.05,381,SiO2,Si O,[Mindat](http://www.mindat.org/search.php?name=Quartz),,
Quartz_Morion Radomskaya,4.DA.05,382,SiO2,Si O,[Mindat](http://www.mindat.org/search.php?name=Quartz),,
Quartz_yellow Radomskaya,4.DA.05,384,SiO2,Si O,[Mindat](http://www.mindat.org/search.php?name=Quartz),,
Quartz_Polar Ural 2020,4.DA.05,385,SiO2,Si O,[Mindat](http://www.mindat.org/search.php?name=Quartz),,
Rb-Mica_Ary-Bulak Dmitrieva,,233,,,,,
Rb3Eu3B4O12_,,182,,,,,
Rb3Y2B3O9_,,184,,,,,
Reedmergnerite_grain 3 Dara-i-Pioz,9.FA.35,218,NaBSi3O8,Na B Si O,[Mindat](http://www.mindat.org/search.php?name=Reedmergnerite),,
Reedmergnerite_6 row grain2 Dara-i-Pioz,9.FA.35,223,NaBSi3O8,Na B Si O,[Mindat](http://www.mindat.org/search.php?name=Reedmergnerite),,
Reedmergnerite_single grain Kaneva,9.FA.35,396,NaBSi3O8,Na B Si O,[Mindat](http://www.mindat.org/search.php?name=Reedmergnerite),,
Reedmergnerite_Kaneva,9.FA.35,397,NaBSi3O8,Na B Si O,[Mindat](http://www.mindat.org/search.php?name=Reedmergnerite),,
"Reedmergnerite,Dara-i-Pioz_",,Dara-i-Pioz,,,,,
Rhodonite_,9.DK.05,137,CaMn3Mn(Si5O15),Ca Mn Si O,[Mindat](http://www.mindat.org/search.php?name=Rhodonite),,
"Richterite_Flora,Lovozero in association with Kyanoxalite black K-richterite probably",9.DE.20,474,Na(NaCa)Mg5Si8O22(OH)2,Na Ca Mg Si O H,[Mindat](http://www.mindat.org/search.php?name=Richterite),,
Ringwoodite_Bindeliani 2384 point 37,9.AC.15,331,SiMg2O4,Si Mg O,[Mindat](http://www.mindat.org/search.php?name=Ringwoodite),,
Ringwoodite_2384 point 19,9.AC.15,332,SiMg2O4,Si Mg O,[Mindat](http://www.mindat.org/search.php?name=Ringwoodite),,
Roselite_MinMus,8.CG.10,268,Ca2Co(AsO4)2 2H2O,Ca Co As O H,[Mindat](http://www.mindat.org/search.php?name=Roselite),,
Rubellite_AL-7,,116,,,,,
Rubellite_AL-8,,117,,,,,
Rutile_,4.DB.05,42,TiO2,Ti O,[Mindat](http://www.mindat.org/search.php?name=Rutile),,
Sapozhnikovite_Karasurt Lovozero,9.FB.,0,Na8(Al6Si6O24)(HS)2,Na Al Si O H S,[Mindat](http://www.mindat.org/search.php?name=Sapozhnikovite),,
Scawtite_Crestmore Arisona second sample,9.CK.15,150,Ca7(Si3O9)2(CO3) 2H2O,Ca Si O C H,[Mindat](http://www.mindat.org/search.php?name=Scawtite),,
Scawtite_in epoxy package Kaneva,9.CK.15,220,Ca7(Si3O9)2(CO3) 2H2O,Ca Si O C H,[Mindat](http://www.mindat.org/search.php?name=Scawtite),,
Scawtite_Crestmore mine California,9.CK.15,48,Ca7(Si3O9)2(CO3) 2H2O,Ca Si O C H,[Mindat](http://www.mindat.org/search.php?name=Scawtite),,
Schorl_,9.CK.05,119,NaFe2+3Al6(Si6O18)(BO3)3(OH)3(OH),Na Fe Al Si O B H,[Mindat](http://www.mindat.org/search.php?name=Schorl),,
Selenide_mineral from tolbachikl bluish sp91,,281,,,,,
Serpentine_Ophiocalcite Radomskaya,,194,,,,,
Serpentine_in association with ophiocalcite light green yellow,,195,,,,,
Serpentine_white ophiocalcite,,196,,,,,
Serpentine_Ospin TV2.5 12-oc-29 1,,93,,,,,
Serpentine_Burmakina,,94,,,,,
"Serpentinite_Sayan,Medvedev 2020 Radomskaya",,96,,,,,
Serpentiniter_Sasim,,228,,,,,
Sidereite_Dem-2 Kholokhol,,351,,,,,
Siderite_,5.AB.05,188,Fe(CO3),Fe C O,[Mindat](http://www.mindat.org/search.php?name=Siderite),,
Siderite_kholokhol,5.AB.05,299,Fe(CO3),Fe C O,[Mindat](http://www.mindat.org/search.php?name=Siderite),,
Siderite_Dem,5.AB.05,350,Fe(CO3),Fe C O,[Mindat](http://www.mindat.org/search.php?name=Siderite),,
Silvialite-kaneva_region near 10,,235,,,,,
Silvialite_Kaneva region 12,9.FB.15,236,Ca4Al6Si6O24(SO4),Ca Al Si O S,[Mindat](http://www.mindat.org/search.php?name=Silvialite),,
Smithsonite_sample 3,5.AB.05,307,Zn(CO3),Zn C O,[Mindat](http://www.mindat.org/search.php?name=Smithsonite),,
Smithsonite_sample 2,5.AB.05,308,Zn(CO3),Zn C O,[Mindat](http://www.mindat.org/search.php?name=Smithsonite),,
Smithsonite_,5.AB.05,354,Zn(CO3),Zn C O,[Mindat](http://www.mindat.org/search.php?name=Smithsonite),,
Sobolevite_Panikorovskyi Apatity LV-23-1,9.BE.37,492,Na6(Na2Ca)(NaCaMn)Na2Ti2Na2(TiMn)(Si2O7)2(PO4)4O2(OF)F2,Na Ca Mn Ti Si O P F,[Mindat](http://www.mindat.org/search.php?name=Sobolevite),,
Sobolevite_Panikorovskyi Apatity grain2 LV-23-1,9.BE.37,493,Na6(Na2Ca)(NaCaMn)Na2Ti2Na2(TiMn)(Si2O7)2(PO4)4O2(OF)F2,Na Ca Mn Ti Si O P F,[Mindat](http://www.mindat.org/search.php?name=Sobolevite),,
Sobolevite_Panikorovskyi Apatity mpoint 3 LV-23-1,9.BE.37,494,Na6(Na2Ca)(NaCaMn)Na2Ti2Na2(TiMn)(Si2O7)2(PO4)4O2(OF)F2,Na Ca Mn Ti Si O P F,[Mindat](http://www.mindat.org/search.php?name=Sobolevite),,
Sobolevite_LV-23-1 point 4 LV-23-1,9.BE.37,495,Na6(Na2Ca)(NaCaMn)Na2Ti2Na2(TiMn)(Si2O7)2(PO4)4O2(OF)F2,Na Ca Mn Ti Si O P F,[Mindat](http://www.mindat.org/search.php?name=Sobolevite),,
Sodalite_blue S4 containing Sapozhnikov,9.FB.10,145,Na4(Si3Al3)O12Cl,Na Si Al O Cl,[Mindat](http://www.mindat.org/search.php?name=Sodalite),,
Hackmanite_Hibiny,,286,,,,,
Hackamanite_Khibyni polished purple,,457,,,,,
Hackmanite_Inagli polished discolored,,458,,,,,
Hackmanite_Inagli transparent part polished plate,,459,,,,,
Sulfide_sodalite Ladzhvarda,,8,,,,,
Hackmanite_Hibiny,,9,,,,,
Sodium_thiosulfate hyposulfite,,359,,,,,
Sogdianite_Dara-i-Pioz,9.CM.05,216,KZr2Li3Si12O30,K Zr Li Si O,[Mindat](http://www.mindat.org/search.php?name=Sogdianite),,
Sogdianite_Dara-i-Pioz grain 3,9.CM.05,217,KZr2Li3Si12O30,K Zr Li Si O,[Mindat](http://www.mindat.org/search.php?name=Sogdianite),,
Sogdianite_,9.CM.05,219,KZr2Li3Si12O30,K Zr Li Si O,[Mindat](http://www.mindat.org/search.php?name=Sogdianite),,
Sogdianite_single crystal,9.CM.05,398,KZr2Li3Si12O30,K Zr Li Si O,[Mindat](http://www.mindat.org/search.php?name=Sogdianite),,
Spessartine_Garnet Mitichkin 2023 nord,9.AD.25,422,Mn2+3Al2(SiO4)3,Mn Al Si O,[Mindat](http://www.mindat.org/search.php?name=Spessartine),,
Spinel_Sasim,4.BB.05,136,MgAl2O4,Mg Al O,[Mindat](http://www.mindat.org/search.php?name=Spinel),,
Spinel_light purple Tageran Priolkhon,4.BB.05,155,MgAl2O4,Mg Al O,[Mindat](http://www.mindat.org/search.php?name=Spinel),,
Cr-spinel_chromnpickotite,,296,,,,,
Spinel_Murun D1 BKS,4.BB.05,410,MgAl2O4,Mg Al O,[Mindat](http://www.mindat.org/search.php?name=Spinel),,
Spinel_in association with diopside,4.BB.05,87,MgAl2O4,Mg Al O,[Mindat](http://www.mindat.org/search.php?name=Spinel),,
Spodumene_,9.DA.30,295,LiAlSi2O6,Li Al Si O,[Mindat](http://www.mindat.org/search.php?name=Spodumene),,
Spodumene_Dem,9.DA.30,348,LiAlSi2O6,Li Al Si O,[Mindat](http://www.mindat.org/search.php?name=Spodumene),,
Spodumene_Dem-2,9.DA.30,349,LiAlSi2O6,Li Al Si O,[Mindat](http://www.mindat.org/search.php?name=Spodumene),,
Spodumene_Tyva Oschepkova Radomskaya,9.DA.30,95,LiAlSi2O6,Li Al Si O,[Mindat](http://www.mindat.org/search.php?name=Spodumene),,
Spurrite_Mexico,9.AH.15,49,Ca5(SiO4)2(CO3),Ca Si O C,[Mindat](http://www.mindat.org/search.php?name=Spurrite),,
Staurolite_a,9.AF.30,317,Fe2+2Al9Si4O23(OH),Fe Al Si O H,[Mindat](http://www.mindat.org/search.php?name=Staurolite),,
Steacyite_Murun,9.CH.10,144,"K0.3(Na,Ca)2ThSi8O20",K Na Ca Th Si O,[Mindat](http://www.mindat.org/search.php?name=Steacyite),,
Steacyite_Murun 104-3 BKS ,9.CH.10,408,"K0.3(Na,Ca)2ThSi8O20",K Na Ca Th Si O,[Mindat](http://www.mindat.org/search.php?name=Steacyite),,
Stellerite_Kaneva,9.GE.15,225,Ca4(Si28Al8)O72 28H2O,Ca Si Al O H,[Mindat](http://www.mindat.org/search.php?name=Stellerite),,
Stellerite_,9.GE.15,59,Ca4(Si28Al8)O72 28H2O,Ca Si Al O H,[Mindat](http://www.mindat.org/search.php?name=Stellerite),,
Stichtite_Sasim,5.DA.50,468,Mg6Cr2(CO3)(OH)16 4H2O,Mg Cr C O H,[Mindat](http://www.mindat.org/search.php?name=Stichtite),,
Stillwellite-(Ce)_Kaneva,9.AJ.25,393,CeBSiO5,Ce B Si O,[Mindat](http://www.mindat.org/search.php?name=Stillwellite-(Ce)),,
Stillwellite-(Ce)_grain 2 Kaneva,9.AJ.25,394,CeBSiO5,Ce B Si O,[Mindat](http://www.mindat.org/search.php?name=Stillwellite-(Ce)),,
Stillwellite-(Ce)_grain3 ,9.AJ.25,395,CeBSiO5,Ce B Si O,[Mindat](http://www.mindat.org/search.php?name=Stillwellite-(Ce)),,
Stillwellite-(Ce)_plate,9.AJ.25,414,CeBSiO5,Ce B Si O,[Mindat](http://www.mindat.org/search.php?name=Stillwellite-(Ce)),,
Talc_Kirgey Medvedev Radomskaya,9.EC.05,92,Mg3Si4O10(OH)2,Mg Si O H,[Mindat](http://www.mindat.org/search.php?name=Talc),,
Talc_jewelery BKS,9.EC.05,97,Mg3Si4O10(OH)2,Mg Si O H,[Mindat](http://www.mindat.org/search.php?name=Talc),,
Terskite_Panikorovsky,9.DM.40,423,Na4ZrSi6O16 2H2O,Na Zr Si O H,[Mindat](http://www.mindat.org/search.php?name=Terskite),,
Tetraferriphlogopite_,9.EC.20,28,KMg3(Si3Fe3+)O10(OH)2,K Mg Si Fe O H,[Mindat](http://www.mindat.org/search.php?name=Tetraferriphlogopite),,
Thorite_,9.AD.30,322,Th(SiO4),Th Si O,[Mindat](http://www.mindat.org/search.php?name=Thorite),,
Tilleyite_California,9.BE.82,152,Ca5Si2O7(CO3)2,Ca Si O C,[Mindat](http://www.mindat.org/search.php?name=Tilleyite),,
Tilleyite_in association with calcite from epoxy Kaneva,9.BE.82,221,Ca5Si2O7(CO3)2,Ca Si O C,[Mindat](http://www.mindat.org/search.php?name=Tilleyite),,
Tilleyite_in association with calcite grain 2,9.BE.82,222,Ca5Si2O7(CO3)2,Ca Si O C,[Mindat](http://www.mindat.org/search.php?name=Tilleyite),,
Tinaksite_Ch21-2 Mitichkin,9.DG.75,206,K2NaCa2TiSi7O18(OH)O,K Na Ca Ti Si O H,[Mindat](http://www.mindat.org/search.php?name=Tinaksite),,
Tinaksite_Murun,9.DG.75,25,K2NaCa2TiSi7O18(OH)O,K Na Ca Ti Si O H,[Mindat](http://www.mindat.org/search.php?name=Tinaksite),,
Tinaksite_Murun Ch-3 BKS,9.DG.75,404,K2NaCa2TiSi7O18(OH)O,K Na Ca Ti Si O H,[Mindat](http://www.mindat.org/search.php?name=Tinaksite),,
Tinaksite_BKS Radomskaya ,9.DG.75,432,K2NaCa2TiSi7O18(OH)O,K Na Ca Ti Si O H,[Mindat](http://www.mindat.org/search.php?name=Tinaksite),,
Tinaksite_Murun association with aegirine charoite fedorite thin polished Radomskaya,9.DG.75,90,K2NaCa2TiSi7O18(OH)O,K Na Ca Ti Si O H,[Mindat](http://www.mindat.org/search.php?name=Tinaksite),,
Titainite_Khibiny Radomskay,,443,,,,,
Titanite_Radomskay,9.AG.15,444,CaTi(SiO4)O,Ca Ti Si O,[Mindat](http://www.mindat.org/search.php?name=Titanite),,
Titanite_Khibiny Radomskay,9.AG.15,506,CaTi(SiO4)O,Ca Ti Si O,[Mindat](http://www.mindat.org/search.php?name=Titanite),,
Tokkoite_Murun,9.DG.75,24,K2Ca4Si7O18(OH)F,K Ca Si O H F,[Mindat](http://www.mindat.org/search.php?name=Tokkoite),,
Tokkoite_mMitichkin Radmoskaya shlif,9.DG.75,401,K2Ca4Si7O18(OH)F,K Ca Si O H F,[Mindat](http://www.mindat.org/search.php?name=Tokkoite),,
Tokkoite_Mitichkin Radomskaya shlif angle,9.DG.75,402,K2Ca4Si7O18(OH)F,K Ca Si O H F,[Mindat](http://www.mindat.org/search.php?name=Tokkoite),,
Tokkoite_Mitichkin Radomskaya angle,9.DG.75,403,K2Ca4Si7O18(OH)F,K Ca Si O H F,[Mindat](http://www.mindat.org/search.php?name=Tokkoite),,
Topaz_blue,9.AF.35,128,Al2SiO4F2,Al Si O F,[Mindat](http://www.mindat.org/search.php?name=Topaz),,
Topaz_in assciation with morion Radomskaya,9.AF.35,129,Al2SiO4F2,Al Si O F,[Mindat](http://www.mindat.org/search.php?name=Topaz),,
Topaz_Sherpova mointain,9.AF.35,135,Al2SiO4F2,Al Si O F,[Mindat](http://www.mindat.org/search.php?name=Topaz),,
Topaz_in association with morion Radomskaya 2019,9.AF.35,375,Al2SiO4F2,Al Si O F,[Mindat](http://www.mindat.org/search.php?name=Topaz),,
Topaz_in association with morion,9.AF.35,376,Al2SiO4F2,Al Si O F,[Mindat](http://www.mindat.org/search.php?name=Topaz),,
Topaz_Radomskaya in ass with morion,9.AF.35,383,Al2SiO4F2,Al Si O F,[Mindat](http://www.mindat.org/search.php?name=Topaz),,
Topaz_Radomskaya in association with morion,9.AF.35,505,Al2SiO4F2,Al Si O F,[Mindat](http://www.mindat.org/search.php?name=Topaz),,
Torquouse_B-1 KAzahstan,,417,,,,,
Tourmaline_Dravite Mitichkin,,478,,,,,
Tourquese_B2 Kazahstan,,418,,,,,
Townendite_Panikorovskyi Apatity LV-23-1,9.CJ.15a,489,Na8ZrSi6O18,Na Zr Si O,[Mindat](http://www.mindat.org/search.php?name=Townendite),,
Townendite_Panikorovskyi Apatity second point LV-23-1,9.CJ.15a,490,Na8ZrSi6O18,Na Zr Si O,[Mindat](http://www.mindat.org/search.php?name=Townendite),,
Townendite_Panikorovskyi Apatity 3 point LV-23-1,9.CJ.15a,491,Na8ZrSi6O18,Na Zr Si O,[Mindat](http://www.mindat.org/search.php?name=Townendite),,
Tremolite_in association with calcite radomskaya,9.DE.10,142,  box Ca2(Mg5.0-4.5Fe2+0.0-0.5)Si8O22(OH)2,Ca Mg Fe Si O H,[Mindat](http://www.mindat.org/search.php?name=Tremolite),,
White_nephrite Kitoy,,34,,,,,
Tremolite_Slyudyanka Radomskaya,9.DE.10,433,  box Ca2(Mg5.0-4.5Fe2+0.0-0.5)Si8O22(OH)2,Ca Mg Fe Si O H,[Mindat](http://www.mindat.org/search.php?name=Tremolite),,
Tremolite_Mitichkin,9.DE.10,445,  box Ca2(Mg5.0-4.5Fe2+0.0-0.5)Si8O22(OH)2,Ca Mg Fe Si O H,[Mindat](http://www.mindat.org/search.php?name=Tremolite),,
Tremolite_in association with carbonate Onot Kamchadal Mitichkin,9.DE.10,446,  box Ca2(Mg5.0-4.5Fe2+0.0-0.5)Si8O22(OH)2,Ca Mg Fe Si O H,[Mindat](http://www.mindat.org/search.php?name=Tremolite),,
White_Celestine Vorontsov,,67,,,,,
Tridymite_Tolbachik,4.DA.10,284,SiO2,Si O,[Mindat](http://www.mindat.org/search.php?name=Tridymite),,
Tridymite_Tolbachik,4.DA.10,504,SiO2,Si O,[Mindat](http://www.mindat.org/search.php?name=Tridymite),,
Tsaregorodtsevite_,9.FB.10,476,N(CH3)4Si4(SiAl)O12,N C H Si Al O,[Mindat](http://www.mindat.org/search.php?name=Tsaregorodtsevite),,
Tsaregorodtsevite_,9.FB.10,477,N(CH3)4Si4(SiAl)O12,N C H Si Al O,[Mindat](http://www.mindat.org/search.php?name=Tsaregorodtsevite),,
Tugtupite_Greenland Chukanov,9.FB.10,250,Na4BeAlSi4O12Cl,Na Be Al Si O Cl,[Mindat](http://www.mindat.org/search.php?name=Tugtupite),,
Tugtupite_Greenland Chukanov,9.FB.10,251,Na4BeAlSi4O12Cl,Na Be Al Si O Cl,[Mindat](http://www.mindat.org/search.php?name=Tugtupite),,
Turkestanite_Dara-i-Pioz grain 2,9.CH.10,209,"(K,  box )(Ca,Na)2ThSi8O20 nH2O",K Ca Na Th Si O H,[Mindat](http://www.mindat.org/search.php?name=Turkestanite),,
Turkestanite_ in association with Baratovite and feldspar Dara-i-Pioz grain 1,9.CH.10,210,"(K,  box )(Ca,Na)2ThSi8O20 nH2O",K Ca Na Th Si O H,[Mindat](http://www.mindat.org/search.php?name=Turkestanite),,
Turkestanite_Dara-i-pioz grain 3,9.CH.10,213,"(K,  box )(Ca,Na)2ThSi8O20 nH2O",K Ca Na Th Si O H,[Mindat](http://www.mindat.org/search.php?name=Turkestanite),,
Turquoise_Radomskaya,8.DD.15,134,CuAl6(PO4)4(OH)8 4H2O,Cu Al P O H,[Mindat](http://www.mindat.org/search.php?name=Turquoise),,
Uraninite_,4.DL.05,122,UO2,U O,[Mindat](http://www.mindat.org/search.php?name=Uraninite),,
Uvarovite_ISTU,9.AD.25,123,Ca3Cr2(SiO4)3,Ca Cr Si O,[Mindat](http://www.mindat.org/search.php?name=Uvarovite),,
Uvarovite_,9.AD.25,323,Ca3Cr2(SiO4)3,Ca Cr Si O,[Mindat](http://www.mindat.org/search.php?name=Uvarovite),,
Vanadinite_,8.BN.05,68,Pb5(VO4)3Cl,Pb V O Cl,[Mindat](http://www.mindat.org/search.php?name=Vanadinite),,
Vermiculite_,9.EC.50,33,"Mg0.7(Mg,Fe,Al)6(Si,Al)8O20(OH)4 8H2O",Mg Fe Al Si O H,[Mindat](http://www.mindat.org/search.php?name=Vermiculite),,
Vesuvianite_Monzoni,9.BG.35,10,"(Ca,Na)19(Al,Mg,Fe)13(SiO4)10(Si2O7)4(OH,F,O)10",Ca Na Al Mg Fe Si O H F,[Mindat](http://www.mindat.org/search.php?name=Vesuvianite),,
Vesuvianite_Sasim,9.BG.35,465,"(Ca,Na)19(Al,Mg,Fe)13(SiO4)10(Si2O7)4(OH,F,O)10",Ca Na Al Mg Fe Si O H F,[Mindat](http://www.mindat.org/search.php?name=Vesuvianite),,
Vvianite_Kerchit,,303,,,,,
Vivianite_INRTU,8.CE.40,73,Fe2+3(PO4)2 8H2O,Fe P O H,[Mindat](http://www.mindat.org/search.php?name=Vivianite),,
Wadsleyite_2388 pnt15,9.BE.02,333,Mg2SiO4,Mg Si O,[Mindat](http://www.mindat.org/search.php?name=Wadsleyite),,
Wavellite_9 1003 MinMus,8.DC.50,266,Al3(PO4)2(OH)3 5H2O,Al P O H,[Mindat](http://www.mindat.org/search.php?name=Wavellite),,
Wolframite_Sherl minmus 9 494,,265,,,,,
Wollastonite_,9.DG.05,327,CaSiO3,Ca Si O,[Mindat](http://www.mindat.org/search.php?name=Wollastonite),,
Wulfenite_single crystal plate minmus,7.GA.05,267,PbMoO4,Pb Mo O,[Mindat](http://www.mindat.org/search.php?name=Wulfenite),,
X-Amphibole_DZhD Vlasyuk,,252,,,,,
"Zeolite_INRTU,transparent 2021",,345,,,,,
Zeolite_prob. stellerite Mitichkin,,479,,,,,
Zircon_Kola Meedvedev 2019,9.AD.30,120,Zr(SiO4),Zr Si O,[Mindat](http://www.mindat.org/search.php?name=Zircon),,
Zircon_22.07.2020-9,9.AD.30,121,Zr(SiO4),Zr Si O,[Mindat](http://www.mindat.org/search.php?name=Zircon),,
Zircon_Sasim U contain,9.AD.30,462,Zr(SiO4),Zr Si O,[Mindat](http://www.mindat.org/search.php?name=Zircon),,
Zircon_Sasim,9.AD.30,463,Zr(SiO4),Zr Si O,[Mindat](http://www.mindat.org/search.php?name=Zircon),,
